term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,gender
province_f45:cohort_f5,0.17716922185602324,0.387816593186253,0.4568376520468681,0.6479567430645807,672,0.22541533803878078,A,male
province_f52:cohort_f5,0.04591391173336319,0.336987136656977,0.1362482621409359,0.8916717360211783,672,0.22541533803878078,A,male
(Intercept),8.929022353174345,0.9413997346643943,9.484836275588616,5.93597906760708e-20,672,0.2248276126681169,B,male
height,-0.0023074427337891447,0.004182919441790709,-0.5516345140993985,0.5814083569202266,672,0.2248276126681169,B,male
weight,0.002704627755455687,0.002360743235065062,1.1456679046169744,0.2523986449528404,672,0.2248276126681169,B,male
edu_years,0.048434736221364835,0.009195137044968759,5.267429510239496,1.9438773262857297e-7,672,0.2248276126681169,B,male
hlth_exc,0.1270169271475973,0.10789536546066054,1.1772231977276968,0.2395827230471352,672,0.2248276126681169,B,male
hlth_good,0.12249915759304614,0.0943370465623037,1.298526528622487,0.19461549893978378,672,0.2248276126681169,B,male
hlth_fair,0.1033272370629807,0.10314401778475189,1.0017763442045777,0.3168636944364765,672,0.2248276126681169,B,male
married,0.0016653122222738564,0.10215854575417513,0.016301252234748032,0.986999588074015,672,0.2248276126681169,B,male
divorced,-0.06109548094335814,0.1442618057598844,-0.42350420211048867,0.6720822976744583,672,0.2248276126681169,B,male
widowed,0.003383218050540515,0.3265747238381236,0.010359705768954449,0.9917378123949173,672,0.2248276126681169,B,male
separated,-0.13060546239624382,0.2292031832154505,-0.5698239464391512,0.5690147482308332,672,0.2248276126681169,B,male
province_f23,0.18237870064875236,0.24900772238201674,0.7324218658927973,0.4642029590256054,672,0.2248276126681169,B,male
province_f32,0.1809514931576667,0.2761739887333318,0.6552083126568082,0.5125898850902566,672,0.2248276126681169,B,male
province_f37,0.5145948169040281,0.26827810944496355,1.9181394187124152,0.05557732511279914,672,0.2248276126681169,B,male
province_f41,0.3479611898205474,0.38050870591813096,0.914463150011116,0.3608483656702971,672,0.2248276126681169,B,male
province_f42,-0.1130288808104675,0.29094190981625967,-0.3884929499563996,0.6977918930871423,672,0.2248276126681169,B,male
province_f43,0.4001431673257167,0.19520955171783524,2.049813463554805,0.04082564448326212,672,0.2248276126681169,B,male
province_f45,-0.38410349420995116,0.27547475577535746,-1.3943328241778263,0.16374372471771662,672,0.2248276126681169,B,male
province_f52,0.05712296699741,0.20643905566663528,0.27670620180347116,0.7821029478958732,672,0.2248276126681169,B,male
age,-0.0025128590867580583,0.010669946248644193,-0.2355081298631061,0.813896369196194,672,0.2248276126681169,B,male
smoke,0.04605042720403847,0.0454968674705622,1.0121669856465272,0.3118745308271861,672,0.2248276126681169,B,male
drink,-0.03045053605509992,0.05003949660834068,-0.6085300236618361,0.5430709975404903,672,0.2248276126681169,B,male
factor(occ_f)2,-0.015120750463714609,0.10086529288177092,-0.14991034112634136,0.8808867586978594,672,0.2248276126681169,B,male
factor(occ_f)3,0.056227021779931316,0.09267571040633303,0.6067072109121812,0.5442794106945992,672,0.2248276126681169,B,male
factor(occ_f)4,-0.1283548777398519,0.0821066286286031,-1.5632705895214107,0.11852697290955648,672,0.2248276126681169,B,male
factor(occ_f)5,-0.31776183128905894,0.3183426185573759,-0.9981755905918319,0.31860480948905673,672,0.2248276126681169,B,male
factor(occ_f)6,-0.12665010964873147,0.10098602941222024,-1.2541349569429219,0.21029129396443524,672,0.2248276126681169,B,male
factor(occ_f)7,-0.2035961346443143,0.11698359364978721,-1.7403819483766103,0.0823151157790922,672,0.2248276126681169,B,male
factor(occ_f)8,0.31569578491346045,0.2393584354085663,1.31892483494301,0.18770766008492423,672,0.2248276126681169,B,male
factor(occ_f)9,0.06099193134459282,0.1660228243209899,0.3673707611832366,0.7134746623258088,672,0.2248276126681169,B,male
factor(occ_f)10,-0.2544733152152562,0.10942196265617278,-2.3256146118934624,0.020378356763489088,672,0.2248276126681169,B,male
factor(occ_f)11,-0.3138671013006132,0.1095909224143063,-2.863988133196332,0.004332727637916805,672,0.2248276126681169,B,male
factor(occ_f)12,-0.9165983952094443,0.3614812727176944,-2.5356732544351726,0.01148096937796323,672,0.2248276126681169,B,male
factor(occ_f)13,-0.07986824459958089,0.2579354350650214,-0.3096443285485276,0.756941143203165,672,0.2248276126681169,B,male
factor(wu_f)2,-0.01601216869208263,0.08178169327307908,-0.19579160141152913,0.8448409256869018,672,0.2248276126681169,B,male
factor(wu_f)3,0.04098767166005383,0.10250913777468662,0.39984407780449827,0.6894165687535225,672,0.2248276126681169,B,male
factor(wu_f)4,-0.40811095722555457,0.11621439835505601,-3.5117073529796348,4.7938510023012225e-4,672,0.2248276126681169,B,male
factor(wu_f)5,-0.2839374614010765,0.13168527262747337,-2.1561823561265796,0.03147428071464572,672,0.2248276126681169,B,male
factor(wu_f)7,0.13739582858937402,0.0990027642907077,1.387797902146757,0.16572424569551714,672,0.2248276126681169,B,male
factor(wu_f)8,0.13510946150529796,0.14275262974864092,0.946458651887527,0.34430347742852874,672,0.2248276126681169,B,male
factor(wu_f)9,0.10298789925904779,0.29360252436302064,0.35077320769800285,0.7258841321036387,672,0.2248276126681169,B,male
calories,1.2484043089708798e-4,1.3284092880641005e-4,0.9397738484576448,0.34771946353723626,672,0.2248276126681169,B,male
carbs,-0.0012054095558890424,5.713545315304091e-4,-2.1097400814521885,0.035302689107895004,672,0.2248276126681169,B,male
fat,-0.0016156310423695109,0.0012936979073260608,-1.2488472256315637,0.21221791849542943,672,0.2248276126681169,B,male
protein,0.00511416574910274,0.0015252413389255505,3.353020678488423,8.507251980078238e-4,672,0.2248276126681169,B,male
diet_guide,0.2033530921824528,0.059941501633769,3.392525823341913,7.39053723640361e-4,672,0.2248276126681169,B,male
diet_hifat,0.039581314498425904,0.09979667259251798,0.3966195812964752,0.6917919109015911,672,0.2248276126681169,B,male
diet_hlthy,-0.29881822524978563,0.13679854899897662,-2.184366920821807,0.029329522949863896,672,0.2248276126681169,B,male
province_f21:cohort_f2,0.027552199139191935,0.21260359868630263,0.12959422751749985,0.896931788606876,672,0.2248276126681169,B,male
province_f23:cohort_f2,-0.019704190531962807,0.2278871259802131,-0.08646469363817276,0.9311264560441586,672,0.2248276126681169,B,male
province_f32:cohort_f2,0.03678569545757491,0.260016242925676,0.14147460575411003,0.8875434759504198,672,0.2248276126681169,B,male
province_f37:cohort_f2,-0.18293648464861467,0.2541593755305429,-0.7197707511939916,0.4719521445038466,672,0.2248276126681169,B,male
province_f41:cohort_f2,-0.2504779709663346,0.38340454573327837,-0.6532994294245632,0.5138186281114565,672,0.2248276126681169,B,male
province_f42:cohort_f2,0.10023279525692368,0.25106587142215775,0.3992290735859755,0.6898693789135519,672,0.2248276126681169,B,male
province_f43:cohort_f2,-0.28092267310690544,0.14244382723664778,-1.972164596786613,0.04905901376811559,672,0.2248276126681169,B,male
province_f45:cohort_f2,0.2170471440076695,0.23396578939783796,0.9276875246004457,0.3539503138766882,672,0.2248276126681169,B,male
province_f52:cohort_f2,0.29659255565080583,0.21093489939404203,1.4060857473222055,0.16022687972954058,672,0.2248276126681169,B,male
province_f21:cohort_f3,-0.044236063605692925,0.22135727742091735,-0.199840114231152,0.8416747189780505,672,0.2248276126681169,B,male
province_f23:cohort_f3,-0.038077428382875485,0.24769206714383077,-0.15372889742473883,0.8778762431873335,672,0.2248276126681169,B,male
province_f32:cohort_f3,0.09774085241501769,0.27685464377212365,0.3530403213878082,0.724184736177723,672,0.2248276126681169,B,male
province_f37:cohort_f3,-0.4327837190148109,0.2639499053274553,-1.6396433955068137,0.10161418836086067,672,0.2248276126681169,B,male
province_f41:cohort_f3,-0.21699476762321193,0.37567861802478425,-0.5776074474616396,0.5637502838416381,672,0.2248276126681169,B,male
province_f42:cohort_f3,0.24745152043425983,0.35537882609840316,0.6963034999888862,0.48651392549233274,672,0.2248276126681169,B,male
province_f43:cohort_f3,-0.22936625177045222,0.17708029677553214,-1.2952669266259365,0.1957364647296609,672,0.2248276126681169,B,male
province_f45:cohort_f3,0.3904519361237116,0.26194615674151855,1.4905808925801463,0.13660778735383092,672,0.2248276126681169,B,male
province_f52:cohort_f3,0.14845337054885802,0.20434610150390123,0.7264800720752866,0.46783361215028296,672,0.2248276126681169,B,male
province_f21:cohort_f4,0.20057179537303282,0.29696759722053145,0.6753995966236207,0.4996874327706571,672,0.2248276126681169,B,male
province_f23:cohort_f4,-0.2702475952103219,0.26822502603539133,-1.0075405684727705,0.3140895014706506,672,0.2248276126681169,B,male
province_f32:cohort_f4,-0.046338587294824735,0.3039760359660119,-0.15244158029617155,0.8788909568614995,672,0.2248276126681169,B,male
province_f37:cohort_f4,-0.603462574490509,0.31108283656636876,-1.9398774331343147,0.0528724096791201,672,0.2248276126681169,B,male
province_f41:cohort_f4,-0.2937751814699534,0.4082646814383378,-0.7195704032858491,0.4720754357938922,672,0.2248276126681169,B,male
province_f42:cohort_f4,-0.07844842578380898,0.32096276893683473,-0.2444159677574553,0.8069939396031423,672,0.2248276126681169,B,male
province_f43:cohort_f4,0.11248161448917567,0.2713284461910179,0.4145588716119632,0.6786160571186315,672,0.2248276126681169,B,male
province_f45:cohort_f4,0.33528825950908586,0.3078131787721989,1.0892589487119402,0.2764859254410506,672,0.2248276126681169,B,male
province_f52:cohort_f4,-0.12619999962450298,0.24302501217099706,-0.5192881115286448,0.6037552432317976,672,0.2248276126681169,B,male
province_f21:cohort_f5,-0.4920589427066808,0.37183191580773634,-1.3233370288770758,0.18623764396403034,672,0.2248276126681169,B,male
province_f23:cohort_f5,-0.27283546303520306,0.3312960049752149,-0.8235398523915632,0.4105349540005693,672,0.2248276126681169,B,male
province_f32:cohort_f5,-0.026405079516596996,0.3697623071670352,-0.07141095510492056,0.9430949725104972,672,0.2248276126681169,B,male
province_f37:cohort_f5,-0.5790916060962403,0.37389203705454993,-1.548820377824073,0.12196293584497894,672,0.2248276126681169,B,male
province_f41:cohort_f5,-0.29724462430474535,0.4552176633748841,-0.652972518906755,0.5140292135350053,672,0.2248276126681169,B,male
province_f42:cohort_f5,0.23186411575172447,0.45691650134284834,0.507454020746221,0.6120265634666304,672,0.2248276126681169,B,male
province_f43:cohort_f5,-0.31127165644250065,0.37500644003102684,-0.8300434958310237,0.4068510582565351,672,0.2248276126681169,B,male
province_f45:cohort_f5,0.15628246266884754,0.39266831622247755,0.3980012041009726,0.6907737573230721,672,0.2248276126681169,B,male
province_f52:cohort_f5,0.022317469399266657,0.3429173074796874,0.06508119862275726,0.9481314698256533,672,0.2248276126681169,B,male
