term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,model,gender
factor(wu_f)4,-0.30543205416828023,0.10528322817622411,-2.901051377879913,0.003850595534974001,672,0.1823657096545268,A,6,male
factor(wu_f)5,-0.2523155953364212,0.1149227757348518,-2.195522982481385,0.02849472704574195,672,0.1823657096545268,A,6,male
factor(wu_f)7,0.21858278782319623,0.09537985899600887,2.2917080201632793,0.022255773319682502,672,0.1823657096545268,A,6,male
factor(wu_f)8,0.1539125801733004,0.10629218213098936,1.4480141162557558,0.1481169621549376,672,0.1823657096545268,A,6,male
factor(wu_f)9,0.17221185731999417,0.2985079865087006,0.5769087096601844,0.5642098548923253,672,0.1823657096545268,A,6,male
calories,1.2833361939071564e-4,1.2795118776214772e-4,1.0029888868970787,0.31625624750892234,672,0.1823657096545268,A,6,male
carbs,-0.0012341131322994865,5.505584782631168e-4,-2.241565938994936,0.025341269364051074,672,0.1823657096545268,A,6,male
fat,-0.00166674204072918,0.0012628316367542846,-1.319845015138377,0.18737231278581154,672,0.1823657096545268,A,6,male
protein,0.004489835763655933,0.001472029656582566,3.0500987147768774,0.002384974257566641,672,0.1823657096545268,A,6,male
diet_guide,0.16728277018842025,0.058758229010444994,2.8469675312828726,0.004559403147449356,672,0.1823657096545268,A,6,male
diet_hifat,0.05520269399810796,0.09168558795994737,0.6020869280155909,0.5473356826133029,672,0.1823657096545268,A,6,male
diet_hlthy,-0.25094510070028947,0.11658060267195806,-2.152545920580071,0.03173835642731118,672,0.1823657096545268,A,6,male
bmi_over:edu_years,-0.014008367465454865,0.016273407870732767,-0.8608133942644239,0.38967251902911015,672,0.1823657096545268,A,6,male
(Intercept),6.393182593258388,0.9134104454893955,6.999244014374051,7.053807692169599e-12,672,0.1961851070309627,A,7,male
height,2.515107495670167e-4,0.003933341097280504,0.06394328469018622,0.9490371550646816,672,0.1961851070309627,A,7,male
bmi_under,-0.07706488383648728,0.054963229017066406,-1.4021171101966767,0.1614088611517351,672,0.1961851070309627,A,7,male
bmi_over,-0.0020692290186597765,0.04900037651146956,-0.04222883916362215,0.9663306324152536,672,0.1961851070309627,A,7,male
edu_years,0.04055870439651026,0.009168729059996203,4.4235906777386065,1.1571291640134334e-5,672,0.1961851070309627,A,7,male
hlth_exc,0.13977675382273025,0.10613591260863298,1.3169600221759525,0.18836590896909805,672,0.1961851070309627,A,7,male
hlth_good,0.1186922711610054,0.09288111938344108,1.2778944951234723,0.20179174312662856,672,0.1961851070309627,A,7,male
hlth_fair,0.06960032762457631,0.1007413285244894,0.6908815740667648,0.48991307302018894,672,0.1961851070309627,A,7,male
married,0.011849270551046023,0.09862079530500609,0.12014981743353009,0.9044055809012395,672,0.1961851070309627,A,7,male
divorced,-0.07285563202720431,0.13675084987160638,-0.5327618226549051,0.5944000837786122,672,0.1961851070309627,A,7,male
widowed,0.10383427766578238,0.2857090243198251,0.3634266642888725,0.7164170296767243,672,0.1961851070309627,A,7,male
separated,-0.2716443305424969,0.22835218270760393,-1.1895849968306496,0.23469048230925446,672,0.1961851070309627,A,7,male
province_f23,0.18141351738886127,0.2519400262512973,0.7200662796149373,0.4717708002174731,672,0.1961851070309627,A,7,male
province_f32,0.12260109579707243,0.2540768617598553,0.48253546170194267,0.6296055023554661,672,0.1961851070309627,A,7,male
province_f37,0.5115404033283103,0.26400779128081664,1.9375958597532492,0.05315184558951229,672,0.1961851070309627,A,7,male
province_f41,0.22346314715869373,0.3428966155911713,0.6516924839676,0.5148546381879873,672,0.1961851070309627,A,7,male
province_f42,-0.23127833561236671,0.26971096382966947,-0.8575043903607341,0.39151615093727266,672,0.1961851070309627,A,7,male
province_f43,0.15891267211663754,0.1859271685660893,0.854703878632728,0.3930637927613262,672,0.1961851070309627,A,7,male
province_f45,-0.40399403016287166,0.26736306419917655,-1.511031568152247,0.13131852656580784,672,0.1961851070309627,A,7,male
province_f52,-0.020379527520076872,0.20298661230320245,-0.10039838238019282,0.9200623340664814,672,0.1961851070309627,A,7,male
age,-0.004672576140680031,0.010102995501955574,-0.4624941325348101,0.643898393916307,672,0.1961851070309627,A,7,male
smoke,0.0397588746511067,0.04444582924536141,0.8945468073420216,0.37139603304883584,672,0.1961851070309627,A,7,male
drink,-0.043756901657334216,0.04890457199917324,-0.8947405092937722,0.3712925403514242,672,0.1961851070309627,A,7,male
factor(occ_f)2,0.04252639946186357,0.09819067807342483,0.43310017097614156,0.6651010918462941,672,0.1961851070309627,A,7,male
factor(occ_f)3,0.09866641892963911,0.09186181027436276,1.0740744019190684,0.28323064943201753,672,0.1961851070309627,A,7,male
factor(occ_f)4,-0.06259616287895443,0.07976735002322559,-0.7847341407321231,0.43292603860111945,672,0.1961851070309627,A,7,male
factor(occ_f)5,-0.29509506332798463,0.32716836381799536,-0.9019669869185359,0.367444344142293,672,0.1961851070309627,A,7,male
factor(occ_f)6,-0.08675184965728629,0.09839618669268763,-0.8816586554134552,0.3783222920745316,672,0.1961851070309627,A,7,male
factor(occ_f)7,-0.16139558011393326,0.11548785053247143,-1.3975113344806263,0.162787808083538,672,0.1961851070309627,A,7,male
factor(occ_f)8,0.4160744279972086,0.23141228370308797,1.7979790067283128,0.07269406313777116,672,0.1961851070309627,A,7,male
factor(occ_f)9,0.07479565320702108,0.16889428823465993,0.44285484126675023,0.6580338811475286,672,0.1961851070309627,A,7,male
factor(occ_f)10,-0.21092527793557092,0.1057281385130083,-1.994977693753869,0.04650717451999453,672,0.1961851070309627,A,7,male
factor(occ_f)11,-0.2470267189907496,0.10483223542435037,-2.3564003761897303,0.018780672984401166,672,0.1961851070309627,A,7,male
factor(occ_f)12,-0.789980432481277,0.35519175969240896,-2.224095607300656,0.026521650051448017,672,0.1961851070309627,A,7,male
factor(occ_f)13,-0.05263110894913698,0.26086223669174746,-0.20175825223537233,0.8401756185257064,672,0.1961851070309627,A,7,male
factor(wu_f)2,-0.01777690622472135,0.07862765398294592,-0.2260897448190061,0.821210321087545,672,0.1961851070309627,A,7,male
factor(wu_f)3,0.027948700067383453,0.09856298124868804,0.2835618374495493,0.7768461676106715,672,0.1961851070309627,A,7,male
factor(wu_f)4,-0.4189246991595885,0.11109961153811428,-3.770712546693924,1.792611055278378e-4,672,0.1961851070309627,A,7,male
factor(wu_f)5,-0.24115357426595008,0.12241838205526065,-1.9699130981578519,0.04931801314381618,672,0.1961851070309627,A,7,male
factor(wu_f)7,0.17156816695180505,0.0942503358547648,1.8203454172957354,0.0692154915206927,672,0.1961851070309627,A,7,male
factor(wu_f)8,0.12802601105133554,0.11901496503917988,1.0757135542508391,0.2824973138861178,672,0.1961851070309627,A,7,male
factor(wu_f)9,0.08816908339411823,0.3027410100716297,0.29123600853831166,0.7709737038333115,672,0.1961851070309627,A,7,male
calories,1.3513807466828065e-4,1.313250479799838e-4,1.0290350298511068,0.30388703441593173,672,0.1961851070309627,A,7,male
carbs,-0.0011251156134831158,5.653449811799333e-4,-1.9901399162240434,0.04703891944938273,672,0.1961851070309627,A,7,male
fat,-0.0018873272271567691,0.0012690802214326041,-1.487161485367927,0.13750910137744374,672,0.1961851070309627,A,7,male
protein,0.0046000782975266575,0.001528007348815662,3.01050796718492,0.0027201780571538808,672,0.1961851070309627,A,7,male
diet_guide,0.18403720560444112,0.0601544871705632,3.059409434954012,0.0023189095624811637,672,0.1961851070309627,A,7,male
diet_hifat,0.040445124079532484,0.09817616534404248,0.4119647975432641,0.6805156166395168,672,0.1961851070309627,A,7,male
diet_hlthy,-0.2930075859720733,0.14042893751250024,-2.086518570618619,0.037362656795926326,672,0.1961851070309627,A,7,male
province_f21:cohort_f2,0.019568512580588455,0.20865597870700434,0.0937836179046978,0.9253130467353041,672,0.1961851070309627,A,7,male
province_f23:cohort_f2,-0.012323795113633344,0.23460005163674988,-0.052531084403661034,0.9581233993311633,672,0.1961851070309627,A,7,male
province_f32:cohort_f2,-0.0022600478546008756,0.21538580728894624,-0.010493021258215758,0.9916314990910144,672,0.1961851070309627,A,7,male
province_f37:cohort_f2,-0.2086804856540124,0.25470238430224235,-0.819311080364218,0.4129414696462841,672,0.1961851070309627,A,7,male
province_f41:cohort_f2,-0.1350721074118852,0.33441772610355347,-0.40390235585197326,0.6864316258915429,672,0.1961851070309627,A,7,male
province_f42:cohort_f2,0.14385910490981682,0.22826845459733297,0.6302189462121922,0.5287965947559063,672,0.1961851070309627,A,7,male
province_f43:cohort_f2,-0.1787993756841643,0.12958570843439576,-1.3797769664907416,0.1681806552788521,672,0.1961851070309627,A,7,male
province_f45:cohort_f2,0.1506078510682007,0.2269474325333875,0.6636243881985487,0.5071912877437393,672,0.1961851070309627,A,7,male
province_f52:cohort_f2,0.29060871826867973,0.2107764047520487,1.37875355930159,0.1684959189627791,672,0.1961851070309627,A,7,male
province_f21:cohort_f3,-0.08872873388152368,0.2153436029643198,-0.4120332931191139,0.6804654400783939,672,0.1961851070309627,A,7,male
province_f23:cohort_f3,-0.08547921853344062,0.25105395070107517,-0.34048147139185625,0.7336157876972962,672,0.1961851070309627,A,7,male
province_f32:cohort_f3,0.02671510870815397,0.249400715325465,0.10711720964108329,0.9147325935507856,672,0.1961851070309627,A,7,male
province_f37:cohort_f3,-0.4867435707133242,0.2609987712967486,-1.8649266749225797,0.0626904521701221,672,0.1961851070309627,A,7,male
province_f41:cohort_f3,-0.18178787071497515,0.3342708040865726,-0.5438341263806395,0.5867621081822769,672,0.1961851070309627,A,7,male
province_f42:cohort_f3,0.2686443034257644,0.3380716814981333,0.7946371084241427,0.42714577886087146,672,0.1961851070309627,A,7,male
province_f43:cohort_f3,-0.11437801209463244,0.16006530930984308,-0.7145708997645929,0.47515829781653196,672,0.1961851070309627,A,7,male
province_f45:cohort_f3,0.3210403137019604,0.2454633753403145,1.3078949690839408,0.19142089511623347,672,0.1961851070309627,A,7,male
province_f52:cohort_f3,0.1448783122714707,0.20130456087375798,0.7196971178528176,0.471997942344631,672,0.1961851070309627,A,7,male
province_f21:cohort_f4,0.15551735964279312,0.2886830135009459,0.5387132334417161,0.5902889727832656,672,0.1961851070309627,A,7,male
province_f23:cohort_f4,-0.3510470413555027,0.2653133037620342,-1.323141494896031,0.1863034848351106,672,0.1961851070309627,A,7,male
province_f32:cohort_f4,-0.16554845836465162,0.27413374399237034,-0.6038966817936108,0.5461456381146129,672,0.1961851070309627,A,7,male
province_f37:cohort_f4,-0.7155288700903583,0.29503519912897425,-2.425232217046637,0.015599194207546935,672,0.1961851070309627,A,7,male
province_f41:cohort_f4,-0.27987284398851764,0.36985394126784565,-0.756711806366383,0.4495261415209104,672,0.1961851070309627,A,7,male
province_f42:cohort_f4,-0.1337558795161941,0.2939384973985676,-0.45504716360724623,0.6492435587697227,672,0.1961851070309627,A,7,male
province_f43:cohort_f4,0.25598907737636273,0.25790563330883803,0.9925687705697368,0.3213291179849987,672,0.1961851070309627,A,7,male
province_f45:cohort_f4,0.18098124528932152,0.29623636685859545,0.6109352717511235,0.541478920271055,672,0.1961851070309627,A,7,male
province_f52:cohort_f4,-0.19206465324630997,0.23007067583406696,-0.834807185009671,0.4041658998373907,672,0.1961851070309627,A,7,male
province_f21:cohort_f5,-0.55534736848741,0.34925476314006565,-1.59009246858773,0.11235236115347073,672,0.1961851070309627,A,7,male
province_f23:cohort_f5,-0.3971524715994518,0.3207926215854931,-1.2380349324637079,0.2161980308024471,672,0.1961851070309627,A,7,male
province_f32:cohort_f5,-0.11700485640027344,0.3385701460702659,-0.3455852731208929,0.7297782258802521,672,0.1961851070309627,A,7,male
province_f37:cohort_f5,-0.6892802634640802,0.35648918634474375,-1.9335236239045692,0.05365219549775213,672,0.1961851070309627,A,7,male
province_f41:cohort_f5,-0.28291175674610614,0.41867061068204564,-0.6757382761718617,0.49947294890629135,672,0.1961851070309627,A,7,male
province_f42:cohort_f5,0.2811424704529193,0.4327853790906844,0.649611756856531,0.516197149245909,672,0.1961851070309627,A,7,male
province_f43:cohort_f5,-0.24784033469472325,0.35807838975693224,-0.6921398827305947,0.4891231755694452,672,0.1961851070309627,A,7,male
province_f45:cohort_f5,0.07985986820937709,0.3646908417059736,0.21897963720669159,0.8267420264247688,672,0.1961851070309627,A,7,male
province_f52:cohort_f5,-0.015498221474252808,0.31548777260723715,-0.049124634359592564,0.9608366815231135,672,0.1961851070309627,A,7,male
(Intercept),5.2288512158471026,0.7295181197745831,7.167541249644063,2.0389225860241606e-12,686,0.09045545593205517,B,1,male
height,0.002107347915999287,0.003913009511912749,0.5385491421842157,0.5903784780700765,686,0.09045545593205517,B,1,male
weight,0.002700889187302084,0.002144387607682478,1.259515386875901,0.2082867787363294,686,0.09045545593205517,B,1,male
edu_years,0.05674063863698108,0.008026126154110514,7.069492498310886,3.947943543491874e-12,686,0.09045545593205517,B,1,male
hlth_exc,0.17308787975676967,0.11075293121207257,1.5628288828341395,0.11856929722352107,686,0.09045545593205517,B,1,male
hlth_good,0.15061932936460493,0.09782294118051245,1.5397137680277617,0.12410653106934705,686,0.09045545593205517,B,1,male
hlth_fair,0.11168202346513269,0.10582774904706209,1.0553188976500594,0.2916633259759854,686,0.09045545593205517,B,1,male
married,0.043732500948915745,0.08886155831333235,0.4921419540574761,0.622781662916291,686,0.09045545593205517,B,1,male
divorced,0.032025762508919614,0.13492955540012935,0.23735172337853055,0.8124571517607343,686,0.09045545593205517,B,1,male
widowed,-0.024842436386904157,0.16088058020210858,-0.15441538286159512,0.8773291472376757,686,0.09045545593205517,B,1,male
separated,-0.22248566199316955,0.10081067851016948,-2.206965227108613,0.027657875559900087,686,0.09045545593205517,B,1,male
province_f23,0.052358636491599345,0.07762857371241451,0.6744763427648298,0.5002432747981744,686,0.09045545593205517,B,1,male
province_f32,0.16836425002289768,0.07738506479130328,2.175668528248346,0.02993201258906334,686,0.09045545593205517,B,1,male
province_f37,0.035541965882704224,0.08519579739124028,0.4171798019506371,0.6766817416059688,686,0.09045545593205517,B,1,male
province_f41,-0.01936262035690489,0.0809296561779685,-0.23925247271933897,0.8109836455963999,686,0.09045545593205517,B,1,male
province_f42,-0.05444864809529593,0.10857588481754207,-0.5014801232041071,0.616199482121861,686,0.09045545593205517,B,1,male
province_f43,0.07012813521572825,0.0824437693076791,0.8506177702042096,0.39528834071133534,686,0.09045545593205517,B,1,male
province_f45,-0.23073860458874154,0.0799547084900724,-2.885866372927759,0.004030094381755741,686,0.09045545593205517,B,1,male
province_f52,0.03629482680329307,0.09025794249152372,0.40212335669740734,0.6877226517288677,686,0.09045545593205517,B,1,male
age,0.007036005238313692,0.0031417028549311937,2.2395514672146764,0.02545028573354429,686,0.09045545593205517,B,1,male
smoke,0.015418242139897748,0.04368624578214458,0.3529312685000615,0.7242519758160126,686,0.09045545593205517,B,1,male
drink,0.02210158549139812,0.048712610634229124,0.4537138372105209,0.650183055028192,686,0.09045545593205517,B,1,male
(Intercept),5.2288512158471026,0.7295181197745831,7.167541249644063,2.0389225860241606e-12,686,0.09045545593205517,B,2,male
height,0.002107347915999287,0.003913009511912749,0.5385491421842157,0.5903784780700765,686,0.09045545593205517,B,2,male
weight,0.002700889187302084,0.002144387607682478,1.259515386875901,0.2082867787363294,686,0.09045545593205517,B,2,male
edu_years,0.05674063863698108,0.008026126154110514,7.069492498310886,3.947943543491874e-12,686,0.09045545593205517,B,2,male
hlth_exc,0.17308787975676967,0.11075293121207257,1.5628288828341395,0.11856929722352107,686,0.09045545593205517,B,2,male
hlth_good,0.15061932936460493,0.09782294118051245,1.5397137680277617,0.12410653106934705,686,0.09045545593205517,B,2,male
hlth_fair,0.11168202346513269,0.10582774904706209,1.0553188976500594,0.2916633259759854,686,0.09045545593205517,B,2,male
married,0.043732500948915745,0.08886155831333235,0.4921419540574761,0.622781662916291,686,0.09045545593205517,B,2,male
divorced,0.032025762508919614,0.13492955540012935,0.23735172337853055,0.8124571517607343,686,0.09045545593205517,B,2,male
widowed,-0.024842436386904157,0.16088058020210858,-0.15441538286159512,0.8773291472376757,686,0.09045545593205517,B,2,male
separated,-0.22248566199316955,0.10081067851016948,-2.206965227108613,0.027657875559900087,686,0.09045545593205517,B,2,male
province_f23,0.052358636491599345,0.07762857371241451,0.6744763427648298,0.5002432747981744,686,0.09045545593205517,B,2,male
province_f32,0.16836425002289768,0.07738506479130328,2.175668528248346,0.02993201258906334,686,0.09045545593205517,B,2,male
province_f37,0.035541965882704224,0.08519579739124028,0.4171798019506371,0.6766817416059688,686,0.09045545593205517,B,2,male
province_f41,-0.01936262035690489,0.0809296561779685,-0.23925247271933897,0.8109836455963999,686,0.09045545593205517,B,2,male
province_f42,-0.05444864809529593,0.10857588481754207,-0.5014801232041071,0.616199482121861,686,0.09045545593205517,B,2,male
province_f43,0.07012813521572825,0.0824437693076791,0.8506177702042096,0.39528834071133534,686,0.09045545593205517,B,2,male
province_f45,-0.23073860458874154,0.0799547084900724,-2.885866372927759,0.004030094381755741,686,0.09045545593205517,B,2,male
province_f52,0.03629482680329307,0.09025794249152372,0.40212335669740734,0.6877226517288677,686,0.09045545593205517,B,2,male
age,0.007036005238313692,0.0031417028549311937,2.2395514672146764,0.02545028573354429,686,0.09045545593205517,B,2,male
smoke,0.015418242139897748,0.04368624578214458,0.3529312685000615,0.7242519758160126,686,0.09045545593205517,B,2,male
drink,0.02210158549139812,0.048712610634229124,0.4537138372105209,0.650183055028192,686,0.09045545593205517,B,2,male
(Intercept),5.656363505097614,0.7419072750634893,7.624084161479029,8.860972526857281e-14,684,0.146277874226313,B,3,male
height,0.0013460023112850943,0.0038976579929595767,0.3453361771906122,0.7299545931814548,684,0.146277874226313,B,3,male
weight,0.00253877542378302,0.0021553759443067866,1.1778805597645021,0.23927998264332204,684,0.146277874226313,B,3,male
edu_years,0.04344771516252395,0.00898381058359889,4.836223421923363,1.6576002258463647e-6,684,0.146277874226313,B,3,male
hlth_exc,0.19280329969046361,0.10375092804763844,1.8583284344399864,0.06357917438331424,684,0.146277874226313,B,3,male
hlth_good,0.15571323180548968,0.08771312239474476,1.7752558289364817,0.07632862033154221,684,0.146277874226313,B,3,male
hlth_fair,0.11156562677847968,0.09865590769805593,1.130856016447945,0.25853731115729744,684,0.146277874226313,B,3,male
married,0.03628291969969224,0.08715469917321089,0.4163048010478897,0.6773258989381092,684,0.146277874226313,B,3,male
divorced,-0.032495757254566465,0.12410407640202532,-0.2618427870918521,0.7935265058470358,684,0.146277874226313,B,3,male
widowed,-0.11793899621633762,0.17001714850508629,-0.6936888264115859,0.4881278871682986,684,0.146277874226313,B,3,male
separated,-0.32269778716624775,0.1377798781645076,-2.3421256533624617,0.019478452390935545,684,0.146277874226313,B,3,male
province_f23,0.07272194124443665,0.07885796000414726,0.9221889742089714,0.3567758999582227,684,0.146277874226313,B,3,male
province_f32,0.18367372717297997,0.07679583523613932,2.391714688800533,0.01705620728079586,684,0.146277874226313,B,3,male
province_f37,0.10801158791702291,0.08292971715588383,1.3024473207112528,0.19322981939848122,684,0.146277874226313,B,3,male
province_f41,0.027978683661153202,0.08130016624795673,0.34414054672190014,0.7308531046971601,684,0.146277874226313,B,3,male
province_f42,-0.05632148975826993,0.10641432787693877,-0.5292660385300939,0.5968035779084744,684,0.146277874226313,B,3,male
province_f43,0.142679869338891,0.0833513219001309,1.711788920514612,0.08741777764402796,684,0.146277874226313,B,3,male
province_f45,-0.20815299053095504,0.08015241339067393,-2.596964729139079,0.009620270832405707,684,0.146277874226313,B,3,male
province_f52,0.02279381920841638,0.08826798678207379,0.2582342708766248,0.796308742584996,684,0.146277874226313,B,3,male
age,0.005939766693717418,0.0032797386698798347,1.8110487729606344,0.07059983724113572,684,0.146277874226313,B,3,male
smoke,0.03878644087460343,0.04388686150890678,0.8837825157930643,0.3771439459895797,684,0.146277874226313,B,3,male
drink,-0.02320915495592538,0.04746785153584822,-0.48894471110405285,0.6250475678544317,684,0.146277874226313,B,3,male
factor(occ_f)2,0.04067729018132247,0.09962410636060635,0.4083077045036079,0.6831837159731093,684,0.146277874226313,B,3,male
factor(occ_f)3,0.05463056087330691,0.09155527351137283,0.5966948574133286,0.5509211494069991,684,0.146277874226313,B,3,male
factor(occ_f)4,-0.14897024010834387,0.07706226669300469,-1.9331152132054612,0.05366071708583613,684,0.146277874226313,B,3,male
factor(occ_f)5,-0.6302786417590168,0.2900416495722865,-2.173062533220539,0.030139981607371927,684,0.146277874226313,B,3,male
factor(occ_f)6,-0.15852619479482719,0.09719411671491325,-1.6310266521564394,0.1033743650777797,684,0.146277874226313,B,3,male
factor(occ_f)7,-0.2531638018622856,0.10645144919384587,-2.378209068824226,0.01768814862669065,684,0.146277874226313,B,3,male
factor(occ_f)8,0.10514152458217367,0.2269267968298444,0.4633279368104399,0.6432861073062472,684,0.146277874226313,B,3,male
factor(occ_f)9,0.06318220704698542,0.1254472326568568,0.5036556463530082,0.6146758847614018,684,0.146277874226313,B,3,male
factor(occ_f)10,-0.25312679185350817,0.09973571856198704,-2.5379753161971412,0.011384484827692202,684,0.146277874226313,B,3,male
factor(occ_f)11,-0.3685088161705114,0.10606850707682573,-3.4742528798260484,5.46691827195606e-4,684,0.146277874226313,B,3,male
factor(occ_f)12,-0.9757629789698208,0.31563339841711036,-3.091444010244909,0.002077994809185455,684,0.146277874226313,B,3,male
factor(occ_f)13,-0.23969986400785764,0.2701051454559723,-0.8874316836993733,0.37517834431443997,684,0.146277874226313,B,3,male
factor(wu_f)2,-0.02544626473659174,0.07682316778294022,-0.33123165147900185,0.7405774324014063,684,0.146277874226313,B,3,male
factor(wu_f)3,0.04170194682129497,0.0926335605547559,0.45018184091763225,0.6527310664306826,684,0.146277874226313,B,3,male
factor(wu_f)4,-0.26206415578358433,0.10767916345101394,-2.433749923241223,0.015214615984840255,684,0.146277874226313,B,3,male
factor(wu_f)5,-0.24092817618379636,0.10994422705599187,-2.1913672289596215,0.028783244100249385,684,0.146277874226313,B,3,male
factor(wu_f)7,0.21748222022357452,0.09235243922322645,2.3549158208793495,0.018826483095717522,684,0.146277874226313,B,3,male
factor(wu_f)8,0.12485324712878537,0.09656072272319674,1.2930024093408317,0.19647459612196996,684,0.146277874226313,B,3,male
factor(wu_f)9,0.2506269627356064,0.2896900034536759,0.8651557173103627,0.3872759850049553,684,0.146277874226313,B,3,male
(Intercept),6.008269219879721,0.7518159285803268,7.991675876334902,6.410571821534499e-15,672,0.16904310960081348,B,4,male
height,-0.001302688635146888,0.0038001677963004784,-0.3427976618335315,0.7318655770557441,672,0.16904310960081348,B,4,male
weight,0.003068586770330428,0.0021128383987486783,1.452352802820977,0.1469037543891487,672,0.16904310960081348,B,4,male
edu_years,0.041645407065080665,0.00903086096226961,4.611454792524507,4.848504892387106e-6,672,0.16904310960081348,B,4,male
hlth_exc,0.17936233947066912,0.10146652922390202,1.7676995640097004,0.07759745780159538,672,0.16904310960081348,B,4,male
hlth_good,0.14732934280340448,0.08522742907142244,1.7286611177715954,0.0843620403952495,672,0.16904310960081348,B,4,male
hlth_fair,0.1200496406184294,0.09651193670063596,1.243883862685333,0.21400714277116376,672,0.16904310960081348,B,4,male
married,0.05364443875264276,0.08837398286791803,0.6070161942663448,0.5440599088028383,672,0.16904310960081348,B,4,male
divorced,-0.03760620382781408,0.12366673105089547,-0.3040931340890471,0.7611578294305572,672,0.16904310960081348,B,4,male
widowed,-0.11161671757173672,0.22949814904371138,-0.48635127575899373,0.6268880719869618,672,0.16904310960081348,B,4,male
separated,-0.2217068554902013,0.14331736940208442,-1.5469643101541382,0.12237641533598481,672,0.16904310960081348,B,4,male
province_f23,0.11514426059559921,0.08122854085466875,1.417534519075152,0.15682344723591315,672,0.16904310960081348,B,4,male
province_f32,0.17026826805430684,0.07779865015119332,2.188576122123054,0.028995826868374958,672,0.16904310960081348,B,4,male
province_f37,0.10097387388607988,0.082636109287391707,1.2219098255813707,0.2222009106087046,672,0.16904310960081348,B,4,male
province_f41,0.10557435758145761,0.08049201751228595,1.3116127641519633,0.19013088245382961,672,0.16904310960081348,B,4,male
province_f42,-0.019052331415467635,0.10484194734361167,-0.18172431834964908,0.8558578126177045,672,0.16904310960081348,B,4,male
province_f43,0.15114583293175196,0.08251885475298906,1.8316520919272337,0.06747753123601127,672,0.16904310960081348,B,4,male
province_f45,-0.16816901350274346,0.08148112345517763,-2.063901507141742,0.03943794180883822,672,0.16904310960081348,B,4,male
province_f52,0.10479873501680803,0.0850969210375632,1.2315220543707819,0.218589368388107,672,0.16904310960081348,B,4,male
age,0.0046778199362601065,0.0033929405319326577,1.3786919906891404,0.1684814097454995,672,0.16904310960081348,B,4,male
smoke,0.03373721216398668,0.04390776910947112,0.7683654361913231,0.44255940382319925,672,0.16904310960081348,B,4,male
drink,-0.05358287919792011,0.04853301422781965,-1.104050099719663,0.269994926421253,672,0.16904310960081348,B,4,male
factor(occ_f)2,0.03299721512763,0.1034409714149603,0.3189956037367388,0.7498360877194872,672,0.16904310960081348,B,4,male
factor(occ_f)3,0.04441456404469112,0.09024691348991823,0.4921449645992914,0.6227891328722964,672,0.16904310960081348,B,4,male
factor(occ_f)4,-0.14760408037823183,0.07644144612472265,-1.9309430663752685,0.053940586752485725,672,0.16904310960081348,B,4,male
factor(occ_f)5,-0.3998011316268426,0.3035659744568413,-1.3170156251608602,0.18831451153259957,672,0.16904310960081348,B,4,male
factor(occ_f)6,-0.15677578155961744,0.09722343165243923,-1.6125308363941513,0.10734966330267719,672,0.16904310960081348,B,4,male
factor(occ_f)7,-0.2453660486014932,0.10711714380151743,-2.2906328519750665,0.022315666137513505,672,0.16904310960081348,B,4,male
factor(occ_f)8,0.21110711381517508,0.21792733498046626,0.9687041500970839,0.3330663350487644,672,0.16904310960081348,B,4,male
factor(occ_f)9,0.04679098974011907,0.11327923552191689,0.4130588410535848,0.6797047220349766,672,0.16904310960081348,B,4,male
factor(occ_f)10,-0.24533948417787263,0.10281120635781206,-2.3863107230161456,0.017314018854358265,672,0.16904310960081348,B,4,male
factor(occ_f)11,-0.36648920395852846,0.1052102086283707,-3.4833996504375526,5.295594232047128e-4,672,0.16904310960081348,B,4,male
factor(occ_f)12,-0.9448647625426693,0.33669608038592114,-2.806283819697767,0.005167262459668564,672,0.16904310960081348,B,4,male
factor(occ_f)13,-0.20447210730436352,0.2724809308192513,-0.750408869676091,0.4532899941301165,672,0.16904310960081348,B,4,male
factor(wu_f)2,-0.03422101060763774,0.07684210600973697,-0.4453419145396856,0.6562263958050706,672,0.16904310960081348,B,4,male
factor(wu_f)3,-0.003094976545391478,0.0922852173202181,-0.033537078150363976,0.9732569715693142,672,0.16904310960081348,B,4,male
factor(wu_f)4,-0.29578136889935025,0.10475816018268108,-2.823468533463703,0.004901540656564678,672,0.16904310960081348,B,4,male
factor(wu_f)5,-0.2513239630819987,0.11516661710191883,-2.1822640050248667,0.029460468844058382,672,0.16904310960081348,B,4,male
factor(wu_f)7,0.21766450691774086,0.0958293575597162,2.2713760423793192,0.023462323174790266,672,0.16904310960081348,B,4,male
factor(wu_f)8,0.1437193110159796,0.10121841901498985,1.4198928654941312,0.1561358788988738,672,0.16904310960081348,B,4,male
factor(wu_f)9,0.18721753859026574,0.3137318336052422,0.5967438383247874,0.5508938206175968,672,0.16904310960081348,B,4,male
calories,1.399201468712227e-4,1.28208091705585e-4,1.091351918664643,0.2755372538976959,672,0.16904310960081348,B,4,male
carbs,-0.001261361390687302,5.43910618515488e-4,-2.3190600583051215,0.020712288851343453,672,0.16904310960081348,B,4,male
fat,-0.0018188064682415142,0.001248440129727027,-1.4568631886570311,0.14565474848058274,672,0.16904310960081348,B,4,male
protein,0.004520258331619525,0.0015136059037605552,2.9864169533092726,0.0029328180225244257,672,0.16904310960081348,B,4,male
(Intercept),6.1745523041108745,0.7522990249028,8.207577173064463,1.2960632574005603e-15,672,0.1823348214541668,B,5,male
