term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,gender
factor(wu_f)3,0.18687062870182702,0.1700868730280564,1.0986775485666205,0.27257458687232794,471,0.21452837586608253,B,female
factor(wu_f)4,-0.05573710105318675,0.20233189768738344,-0.27547362373531614,0.7830957091496341,471,0.21452837586608253,B,female
factor(wu_f)5,-0.056063425576401586,0.19630619787736067,-0.2855917244723285,0.7753397888389341,471,0.21452837586608253,B,female
factor(wu_f)7,0.10880127082262574,0.17699727648176714,0.6147059038721061,0.5391011050074825,471,0.21452837586608253,B,female
factor(wu_f)8,0.25911870381425606,0.1961278477688491,1.3211724227945756,0.18720482913950373,471,0.21452837586608253,B,female
factor(wu_f)9,0.09797395843649387,0.24915971026375344,0.393217500264314,0.6943699173104241,471,0.21452837586608253,B,female
calories,-6.310977615247715e-4,5.173063814274544e-4,-1.2199690245137151,0.22320082917348974,471,0.21452837586608253,B,female
carbs,0.002016003128460987,0.0021314420880128634,0.9458399736961655,0.34480552353940885,471,0.21452837586608253,B,female
fat,0.0052563483237655995,0.004646364474810475,1.1312819629760116,0.2586193389944187,471,0.21452837586608253,B,female
protein,0.004951787709258373,0.0029798862911145025,1.6617371354147756,0.09735487483679976,471,0.21452837586608253,B,female
diet_guide,-0.08726560902968601,0.06658704527397183,-1.310549351914211,0.19076771937229706,471,0.21452837586608253,B,female
diet_hifat,0.061461421144608314,0.12355842046057282,0.49742802567001493,0.6191626303544472,471,0.21452837586608253,B,female
diet_hlthy,0.5033728976149391,0.5224911807237965,0.9634093668674498,0.3359285753478548,471,0.21452837586608253,B,female
height:consu,-0.012526416249618411,0.015891783103360074,-0.7882322687231927,0.4310312564042703,471,0.21452837586608253,B,female
weight:consu,0.001809553387353848,0.009784709129950529,0.1849368604954123,0.853372998038757,471,0.21452837586608253,B,female
province_f21:cohort_f3,0.24817524818705766,0.24054309416711855,1.0317288427937017,0.302827274844379,471,0.21452837586608253,B,female
province_f23:cohort_f3,-0.22183104200040857,0.2106597437480481,-1.0530300571604296,0.2929677025020079,471,0.21452837586608253,B,female
province_f32:cohort_f3,-0.014760338954246876,0.24218601916301255,-0.06094628833348083,0.9514326544085577,471,0.21452837586608253,B,female
province_f37:cohort_f3,-1.043038800968479,0.822747801346777,-1.2677503352316493,0.20563015523548706,471,0.21452837586608253,B,female
province_f41:cohort_f3,0.6090078826880291,0.30391945002561227,2.003846356778765,0.04576549213141176,471,0.21452837586608253,B,female
province_f42:cohort_f3,-0.08708081951392951,0.27496396399134343,-0.3166990257555024,0.7516384515830461,471,0.21452837586608253,B,female
province_f43:cohort_f3,0.2947075843655769,0.1841882466495095,1.6000346912817618,0.11038634212783853,471,0.21452837586608253,B,female
province_f45:cohort_f3,-0.1972638514990727,0.2514513197757161,-0.7845011578186333,0.4332139523094004,471,0.21452837586608253,B,female
province_f52:cohort_f3,0.3591383655801972,0.2638445665880382,1.361174005682478,0.1742307990283692,471,0.21452837586608253,B,female
province_f21:cohort_f4,0.45595530919066063,0.23050891418268904,1.9780376425238584,0.04861546333129157,471,0.21452837586608253,B,female
province_f23:cohort_f4,0.11691161752108742,0.16219584585800623,0.7208052518400334,0.4714535646313618,471,0.21452837586608253,B,female
province_f32:cohort_f4,0.22400809995219675,0.23625107853269287,0.9481781050205792,0.34361559248716966,471,0.21452837586608253,B,female
province_f37:cohort_f4,-0.8230791084126677,0.8378922114670886,-0.9823209920659315,0.3265399930719959,471,0.21452837586608253,B,female
province_f41:cohort_f4,0.8190196641236102,0.30249990565859664,2.7075038662919817,0.007071997267006992,471,0.21452837586608253,B,female
province_f42:cohort_f4,-0.009830310124056722,0.2803390700838861,-0.03506578701682641,0.9720449065509674,471,0.21452837586608253,B,female
province_f43:cohort_f4,0.8037873671322096,0.2679780043369643,2.9994527689724158,0.002875050598110841,471,0.21452837586608253,B,female
province_f45:cohort_f4,-0.025639181204132475,0.2744932815819503,-0.09340549632533672,0.925628543826112,471,0.21452837586608253,B,female
province_f52:cohort_f4,0.332884766490368,0.23637152857548815,1.4083116037558525,0.15982144550993824,471,0.21452837586608253,B,female
province_f21:cohort_f5,0.6749943331602268,0.3321375504045776,2.032273473258337,0.042791181395783626,471,0.21452837586608253,B,female
province_f23:cohort_f5,0.02316134388233177,0.25757022608997754,0.08992244264382006,0.9283941950936605,471,0.21452837586608253,B,female
province_f32:cohort_f5,0.3626521597398399,0.3003852343090773,1.2072902337359694,0.22803918730469852,471,0.21452837586608253,B,female
province_f37:cohort_f5,-0.7507491358096092,0.862993682629052,-0.8699358418505483,0.38486113930912547,471,0.21452837586608253,B,female
province_f41:cohort_f5,0.7481260533968591,0.4077671805841876,1.8346892271346027,0.06729985866704995,471,0.21452837586608253,B,female
province_f42:cohort_f5,0.18501614354576146,0.3555064297137807,0.5204298096513149,0.6030541448907919,471,0.21452837586608253,B,female
province_f43:cohort_f5,1.0327438247649188,0.2682260752527693,3.850273780398448,1.3748758571096445e-4,471,0.21452837586608253,B,female
province_f45:cohort_f5,0.08148062326762721,0.31633302515578116,0.25757861743174404,0.7968655924406871,471,0.21452837586608253,B,female
province_f52:cohort_f5,0.753759624469205,0.2915686286209775,2.5851876727418754,0.010088314023727174,471,0.21452837586608253,B,female
(Intercept),6.631230059866017,0.9204919699296639,7.204006418842219,1.8120266914491594e-12,672,0.19473915310941858,A,male
height,-0.0012046625015345927,0.004112823427400972,-0.29290401662000315,0.7696995610206361,672,0.19473915310941858,A,male
bmi_under,-0.06748923167069931,0.060602001602101024,-1.113646907470454,0.26588883448339135,672,0.19473915310941858,A,male
bmi_over,-0.013886323174875863,0.05361016898045739,-0.25902405157383235,0.7957079562242368,672,0.19473915310941858,A,male
consu,-2.3851355919133783,1.6761289530777208,-1.4230024411509472,0.1552694046373133,672,0.19473915310941858,A,male
edu_years,0.041990061702546516,0.009202739412412992,4.562778518525558,6.156249534937742e-6,672,0.19473915310941858,A,male
hlth_exc,0.13449903744117397,0.10717457094844918,1.2549528890194281,0.2099978243515887,672,0.19473915310941858,A,male
